,lat,lon,name,admin1,admin2,cc,coord_tuple
3876,19.1164,72.90471,Powai,Maharashtra,Mumbai Suburban,IN,"('19.1080474', '72.8840783')"
3877,20.01288,41.46767,Al Bahah,Mintaqat al Bahah,,SA,"('19.9344052', '41.605236')"
3878,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2981556', '55.3330135')"
3879,33.88894,35.49442,Beirut,Beyrouth,,LB,"('33.8751433', '35.4954074')"
3880,43.82887,10.28912,Torre del Lago Puccini,Tuscany,Provincia di Lucca,IT,"('43.8344355', '10.3069675')"
3881,56.8519,60.6122,Yekaterinburg,Sverdlovsk,,RU,"('56.8401938', '60.6231087')"
3882,51.9,-2.08333,Cheltenham,England,Gloucestershire,GB,"('51.8919107', '-2.0804307')"
3883,45.61674,25.71101,Sacele,Brasov,Municipiul Sacele,RO,"('45.6063408', '25.7243042')"
3884,33.88894,35.49442,Beirut,Beyrouth,,LB,"('33.9028389', '35.4985258')"
3885,41.19829,1.63645,Cunit,Catalonia,Provincia de Tarragona,ES,"('41.1928928', '1.632458')"
3886,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4878091', '54.3575678')"
3887,31.95126,35.81979,Wadi as Sir,Amman,,JO,"('31.9776471', '35.843791')"
3888,41.97694,12.61855,Colle Verde,Latium,Citta metropolitana di Roma Capitale,IT,"('41.9726388', '12.5416347')"
3889,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.453884', '54.3773438')"
3890,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.452116', '54.3974787')"
3891,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7438059', '46.6576716')"
3892,51.55242,-0.29686,Wembley,England,Greater London,GB,"('51.5456647', '-0.2970122')"
3893,25.0657,55.17128,Dubai,Dubai,,AE,"('24.969357', '55.195432')"
3894,12.7111,77.69557,Anekal,Karnataka,Bangalore Urban,IN,"('12.8364196', '77.7324764')"
3895,47.82204,-122.28207,Alderwood Manor,Washington,Snohomish County,US,"('47.8344947', '-122.2707422')"
3896,25.67066,-80.40117,The Crossings,Florida,Miami-Dade County,US,"('25.6889633', '-80.3861555')"
3897,24.46861,39.61417,Medina,Al Madinah al Munawwarah,,SA,"('24.4735532', '39.6087924')"
3898,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1644175', '55.268051')"
3899,37.77493,-122.41942,San Francisco,California,San Francisco County,US,"('37.8060353', '-122.4206082')"
3900,18.46523,78.86894,Vemalwada,Telangana,Karimnagar,IN,"('18.5754477', '78.774049')"
3901,18.5635,73.85205,Khadki,Maharashtra,Pune Division,IN,"('18.5461292', '73.802335')"
3902,36.75793,-3.95233,Torrox,Andalusia,Provincia de Malaga,ES,"('36.7323321', '-3.967785')"
3903,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2726582', '55.3196613')"
3904,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.267469', '55.3215773')"
3905,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2365032', '55.3036816')"
3906,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2444258', '55.3065078')"
3907,18.59921,73.92701,Lohogaon,Maharashtra,Pune Division,IN,"('18.5653188', '73.9142093')"
3908,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2700154', '55.3215778')"
3909,25.41111,55.43504,Ajman,Ajman,,AE,"('25.3968435', '55.4920815')"
3910,43.39096,1.68313,Gardouch,Midi-Pyrenees,Departement de la Haute-Garonne,FR,"('43.390473', '1.683855')"
3911,25.0657,55.17128,Dubai,Dubai,,AE,"('24.970524', '55.171843')"
3912,52.30376,21.16018,Zielonka,Masovian Voivodeship,,PL,"('52.3000282', '21.1531068')"
3913,34.43667,35.84972,Tripoli,Liban-Nord,,LB,"('34.4569518', '35.809732')"
3914,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2624278', '55.2882355')"
3915,35.16878,-5.2636,Chefchaouene,Tanger-Tetouan,,MA,"('35.2393656', '-5.1773482')"
3916,-34.45002,150.44572,Mittagong,New South Wales,Wingecarribee,AU,"('-34.4465501', '150.4471904')"
3917,20.01288,41.46767,Al Bahah,Mintaqat al Bahah,,SA,"('19.8609883', '41.5622335')"
3918,36.72016,-4.42034,Malaga,Andalusia,Provincia de Malaga,ES,"('36.719989', '-4.4563934')"
3919,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0899073', '55.1483849')"
3920,25.0657,55.17128,Dubai,Dubai,,AE,"('24.9732414', '55.1892762')"
3921,51.05,3.71667,Gent,Flanders,Provincie Oost-Vlaanderen,BE,"('51.0370963', '3.7267701')"
3922,45.64861,25.60613,Brasov,Brasov,,RO,"('45.6783444', '25.5888566')"
3923,33.88894,35.49442,Beirut,Beyrouth,,LB,"('33.888591', '35.5190573')"
3924,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2710365', '55.3131628')"
3925,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.233984', '55.3182327')"
3926,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1971669', '55.2791322')"
3927,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2191085', '55.3170406')"
3928,21.45388,91.96765,Cox's Bazar,Chittagong,,BD,"('21.4217965', '91.9771933')"
3929,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3599435', '55.395782')"
3930,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0654384', '55.2456821')"
3931,13.07,80.24083,Chetput,Tamil Nadu,Chennai,IN,"('13.0407723', '80.2388245')"
3932,12.72031,77.28176,Ramanagaram,Karnataka,Ramanagara,IN,"('12.8101156', '77.4032911')"
3933,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.0505691', '7.5068969')"
3934,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('13.0127082', '77.647602')"
3935,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3181119', '55.3432635')"
3936,26.13,50.555,Ar Rifa',Northern,,BH,"('26.1313756', '50.5584075')"
3937,8.88113,76.58469,Kollam,Kerala,Kollam,IN,"('8.8861969', '76.5637492')"
3938,29.14309,71.25976,Ahmadpur East,Punjab,,PK,"('28.9322097', '70.9455094')"
3939,24.1469,120.6839,Taichung,Taiwan,Taichung City,TW,"('24.173436', '120.684004')"
3940,19.23496,72.85976,Borivli,Maharashtra,Mumbai Suburban,IN,"('19.1584742', '72.834965')"
3941,41.85003,-87.65005,Chicago,Illinois,Cook County,US,"('41.8965408', '-87.6249154')"
3942,52.24424,21.08545,Praga Poludnie,Masovian Voivodeship,Warszawa,PL,"('52.2391645', '21.0975698')"
3943,43.05487,2.22173,Limoux,Languedoc-Roussillon,Departement de l'Aude,FR,"('43.0982156', '2.1735214')"
3944,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2098077', '55.2731836')"
3945,-33.87868,151.20526,Haymarket,New South Wales,City of Sydney,AU,"('-33.877916', '151.211796')"
3946,10.87655,76.30932,Cherpulassery,Kerala,Palakkad district,IN,"('10.9090619', '76.1878788')"
3947,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2785621', '55.4721595')"
3948,41.38022,2.17319,Ciutat Vella,Catalonia,Provincia de Barcelona,ES,"('41.3885072', '2.1731193')"
3949,37.14622,-3.57011,Huetor Vega,Andalusia,Provincia de Granada,ES,"('37.1446839', '-3.5609972')"
3950,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.1235968', '31.3187968')"
3951,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3035709', '55.445227')"
3952,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0490288', '31.237756')"
3953,33.83389,35.54417,Baabda,Mont-Liban,,LB,"('33.8424096', '35.523718')"
3954,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1892813', '55.2698025')"
3955,1.28967,103.85007,Singapore,,,SG,"('1.2804831', '103.8505926')"
3956,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.314855', '55.3786019')"
3957,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2325093', '55.2604567')"
3958,51.5,-0.11667,City of Westminster,England,Greater London,GB,"('51.500541', '-0.1199222')"
3959,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2714595', '55.3093112')"
3960,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2242195', '55.2856958')"
3961,21.42664,39.82563,Mecca,Makkah,,SA,"('21.4500838', '39.8088654')"
3962,6.45254,3.43584,Ikoyi,Lagos,,NG,"('6.4263549', '3.4308128')"
3963,24.88963,74.62403,Chittaurgarh,Rajasthan,Chittaurgarh,IN,"('24.8878991', '74.6450926')"
3964,22.72732,72.44128,Dholka,Gujarat,Ahmadabad,IN,"('22.6441', '72.2064')"
3965,25.27932,51.52245,Doha,Baladiyat ad Dawhah,,QA,"('25.262188', '51.5572128')"
3966,52.37403,4.88969,Amsterdam,North Holland,Gemeente Amsterdam,NL,"('52.3508895', '4.9032426')"
3967,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6449603', '77.3221783')"
3968,43.11954,6.13897,Hyeres,Provence-Alpes-Cote d'Azur,Departement du Var,FR,"('43.1155116', '6.107219')"
3969,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0926877', '55.2353119')"
3970,32.02581,35.86458,Al Jubayhah,Amman,,JO,"('31.996575', '35.853377')"
3971,49.62056,6.07333,Strassen,Luxembourg,Canton de Luxembourg,LU,"('49.6096515', '6.0793957')"
3972,52.05,-9.51667,Cill Airne,Munster,Ciarrai,IE,"('52.0058447', '-9.5561803')"
3973,41.37263,2.1546,Sants-Montjuic,Catalonia,Provincia de Barcelona,ES,"('41.3754435', '2.1490152')"
3974,49.83826,24.02324,L'viv,Lviv,,UA,"('49.843181', '24.031544')"
3975,50.01667,7.85,Trechtingshausen,Rheinland-Pfalz,,DE,"('49.993812', '7.858097')"
3976,40.41831,-3.70275,City Center,Madrid,Provincia de Madrid,ES,"('40.4245113', '-3.6938456')"
3977,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9264826', '77.5842219')"
3978,31.35205,76.31775,Santokhgarh,Himachal Pradesh,Una,IN,"('31.3556706', '76.3202965')"
3979,22.31744,72.61916,Khambhat,Gujarat,Anand,IN,"('22.2169729', '72.6164045')"
3980,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2638037', '55.3860518')"
3981,25.0657,55.17128,Dubai,Dubai,,AE,"('25.00439', '55.164486')"
3982,25.0657,55.17128,Dubai,Dubai,,AE,"('25.118571', '55.200042')"
3983,17.49313,78.30196,Serilingampalle,Telangana,Medak,IN,"('17.3915894', '78.2887656')"
3984,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1445095', '55.2236769')"
3985,23.55563,58.3989,Bawshar,Muhafazat Masqat,,OM,"('23.6169613', '58.4630612')"
3986,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0426059', '55.1340602')"
3987,44.02361,43.09222,Goryachevodskiy,Stavropol'skiy,,RU,"('44.0363633', '43.0772856')"
3988,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4895489', '54.3583982')"
3989,31.95522,35.94503,Amman,Amman,,JO,"('31.9507867', '35.925355')"
3990,44.39583,7.87574,Briaglia,Piedmont,Provincia di Cuneo,IT,"('44.4222164', '7.8547518')"
3991,38.13205,13.33561,Palermo,Sicily,Palermo,IT,"('38.1201924', '13.3572302')"
3992,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.305624', '55.4466431')"
3993,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.434806', '54.4520905')"
3994,13.41033,-16.70815,Sukuta,Western,,GM,"('13.4416', '-16.7209638')"
3995,25.0657,55.17128,Dubai,Dubai,,AE,"('25.024547', '55.1541195')"
3996,26.27944,50.20833,Khobar,Eastern Province,,SA,"('26.327606', '50.2011818')"
3997,9.49004,76.3264,Alleppey,Kerala,Alappuzha,IN,"('9.4917813', '76.3375282')"
3998,50.59833,4.32848,Nivelles,Wallonia,Province du Brabant Wallon,BE,"('50.5989363', '4.3478088')"
3999,17.38405,78.45636,Hyderabad,Telangana,Hyderabad,IN,"('17.3484817', '78.4169575')"
4000,41.69411,44.83368,Tbilisi,T'bilisi,,GE,"('41.6858322', '44.8232482')"
4001,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3398157', '55.3882827')"
4002,31.88542,35.8543,Umm as Summaq,Amman,,JO,"('31.8873358', '35.8305527')"
4003,51.50853,-0.12574,London,England,Greater London,GB,"('51.5122106', '-0.1235657')"
4004,23.55563,58.3989,Bawshar,Muhafazat Masqat,,OM,"('23.6163819', '58.4617703')"
4005,53.79648,-1.54785,Leeds,England,City and Borough of Leeds,GB,"('53.8016743', '-1.5379626')"
4006,22.7583,121.1444,Taitung City,Taiwan,,TW,"('22.7573083', '121.1563907')"
4007,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7783003', '46.7200802')"
4008,35.16813,-2.93352,Nador,Oriental,Nador,MA,"('35.175166', '-2.9231086')"
4009,17.38405,78.45636,Hyderabad,Telangana,Hyderabad,IN,"('17.3565349', '78.422547')"
4010,-25.98953,28.12843,Midrand,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.0151309', '28.1070719')"
4011,35.02237,-80.7609,Weddington,North Carolina,Union County,US,"('35.0858041', '-80.8047839')"
4012,39.46975,-0.37739,Valencia,Valencia,Provincia de Valencia,ES,"('39.4699075', '-0.3762881')"
4013,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7663221', '46.611725')"
4014,12.5839,77.04344,Maddur,Karnataka,Mandya,IN,"('12.6065077', '77.0528301')"
4015,51.89636,17.78549,Pleszew,Greater Poland Voivodeship,Powiat pleszewski,PL,"('51.8941616', '17.7994371')"
4016,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1648264', '55.4031306')"
4017,-8.5098,115.2654,Ubud,Bali,Kabupaten Gianyar,ID,"('-8.5116856', '115.2609255')"
4018,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0045832', '55.2576777')"
4019,25.41111,55.43504,Ajman,Ajman,,AE,"('25.4064996', '55.4353265')"
4020,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2195821', '55.4185674')"
4021,26.27944,50.20833,Khobar,Eastern Province,,SA,"('26.2452175', '50.2017688')"
4022,19.1164,72.90471,Powai,Maharashtra,Mumbai Suburban,IN,"('19.1205604', '72.870076')"
4023,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0966546', '55.1572546')"
4024,41.43541,2.18982,Sant Andreu de Palomar,Catalonia,Provincia de Barcelona,ES,"('41.4350001', '2.189494')"
4025,35.8044,51.4256,Tajrish,Tehran,,IR,"('35.8052464', '51.4307604')"
4026,43.40873,-7.14317,San Tirso de Abres,Asturias,Province of Asturias,ES,"('43.4110218', '-7.1433252')"
4027,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2436411', '55.3396288')"
4028,31.54972,74.34361,Lahore,Punjab,,PK,"('31.576264', '74.312464')"
4029,35.80389,-0.30178,Ain el Bya,Oran,,DZ,"('35.8793696', '-0.3016711')"
4030,29.65134,-95.588,Meadows Place,Texas,Fort Bend County,US,"('29.6758325', '-95.5531145')"
4031,25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,"('25.1234225', '56.3157973')"
4032,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1912717', '55.4073944')"
4033,33.88894,35.49442,Beirut,Beyrouth,,LB,"('33.8971013', '35.5256251')"
4034,25.79065,-80.13005,Miami Beach,Florida,Miami-Dade County,US,"('25.7870419', '-80.131975')"
4035,18.5635,73.85205,Khadki,Maharashtra,Pune Division,IN,"('18.548947', '73.900411')"
4036,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5591751', '39.1411001')"
4037,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4727482', '54.3492801')"
4038,35.51124,24.02921,Chania,Crete,Nomos Chanias,GR,"('35.5178272', '24.0150665')"
4039,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0853803', '55.1451699')"
4040,51.4425,3.57361,Vlissingen,Zeeland,Gemeente Vlissingen,NL,"('51.5400906', '3.4368988')"
4041,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9055387', '77.630292')"
4042,50.24841,18.74594,Przyszowice,Silesian Voivodeship,Powiat gliwicki,PL,"('50.2673907', '18.7181775')"
4043,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.431698', '54.401957')"
4044,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2354564', '55.3131591')"
4045,22.99083,120.21333,Tainan,Taiwan,Tainan,TW,"('22.9918083', '120.2178808')"
4046,55.95206,-3.19648,Edinburgh,Scotland,Edinburgh,GB,"('55.9580809', '-3.1868029')"
4047,32.48074,-80.98039,Ridgeland,South Carolina,Jasper County,US,"('32.431743', '-81.0009748')"
4048,40.30076,-3.43722,Arganda,Madrid,Provincia de Madrid,ES,"('40.3109448', '-3.4737281')"
4049,22.79856,39.03493,Rabigh,Makkah,,SA,"('22.4073299', '39.083596')"
4050,-10.91111,-37.07167,Aracaju,Sergipe,Aracaju,BR,"('-10.9188679', '-37.064713')"
4051,31.21564,29.95527,Alexandria,Alexandria,,EG,"('31.2126913', '29.9438046')"
4052,38.13205,13.33561,Palermo,Sicily,Palermo,IT,"('38.11918', '13.366146')"
4053,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0446889', '55.2467588')"
4054,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.998766', '77.5921071')"
4055,29.81667,31.05,Madinat Sittah Uktubar,Al Jizah,,EG,"('29.9719898', '31.0190837')"
4056,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('13.034948', '77.623058')"
4057,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2879886', '55.3229973')"
4058,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1078084', '55.1758747')"
4059,37.18817,-3.60667,Granada,Andalusia,Provincia de Granada,ES,"('37.1778738', '-3.5948034')"
4060,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1112887', '55.2016848')"
4061,25.0657,55.17128,Dubai,Dubai,,AE,"('25.040724', '55.121376')"
4062,35.6895,139.69171,Tokyo,Tokyo,,JP,"('35.6469968', '139.7119448')"
4063,24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.945902', '67.0676135')"
4064,43.0945,-79.05671,Niagara Falls,New York,Niagara County,US,"('43.0857751', '-79.0626926')"
4065,40.98247,47.84909,Qutqashen,Qabala Rayon,,AZ,"('41.005835', '47.880324')"
4066,26.27944,50.20833,Khobar,Eastern Province,,SA,"('26.190516', '50.189735')"
4067,33.90836,73.3903,Murree,Punjab,,PK,"('33.8513859', '73.3181612')"
4068,41.69411,44.83368,Tbilisi,T'bilisi,,GE,"('41.6876668', '44.8106197')"
4069,34.69374,135.50218,Osaka-shi,Osaka,,JP,"('34.6616083', '135.5019349')"
4070,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0854005', '55.1438621')"
4071,25.0657,55.17128,Dubai,Dubai,,AE,"('24.9707275', '55.1718442')"
4072,1.28967,103.85007,Singapore,,,SG,"('1.3117655', '103.8562794')"
4073,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3347903', '55.3725706')"
4074,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2629284', '55.2931139')"
4075,26.43442,50.10326,Dammam,Eastern Province,,SA,"('26.4098194', '50.1087354')"
4076,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2346463', '55.3267789')"
4077,19.30157,72.85107,Bhayandar,Maharashtra,Thane,IN,"('19.3038565', '72.8599957')"
4078,31.25444,74.21778,Raiwind,Punjab,,PK,"('31.3681108', '74.1854321')"
4079,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1171724', '55.2036857')"
4080,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1607693', '55.3054815')"
4081,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2222899', '55.3525222')"
4082,53.92449,-1.82326,Ilkley,England,Bradford,GB,"('53.9166237', '-1.8001924')"
4083,3.1412,101.68653,Kuala Lumpur,Kuala Lumpur,,MY,"('3.1440808', '101.709854')"
4084,25.41111,55.43504,Ajman,Ajman,,AE,"('25.3941161', '55.4552883')"
4085,11.70044,75.53409,Mahe,Kerala,,IN,"('11.7054325', '75.5344481')"
4086,26.43442,50.10326,Dammam,Eastern Province,,SA,"('26.4372475', '50.1065763')"
4087,9.44203,76.53604,Changanacheri,Kerala,Kottayam,IN,"('9.4464306', '76.5595395')"
4088,25.95648,-80.13921,Aventura,Florida,Miami-Dade County,US,"('25.9581941', '-80.1421186')"
4089,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1981615', '55.2802759')"
4090,24.80361,120.96861,Hsinchu,Taiwan,Hsinchu,TW,"('24.8015544', '120.9962252')"
4091,44.47588,-73.21207,Burlington,Vermont,Chittenden County,US,"('44.395607', '-73.2472777')"
4092,43.24513,2.31892,Pennautier,Languedoc-Roussillon,Departement de l'Aude,FR,"('43.2038606', '2.3092185')"
4093,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.3732123', '54.5380077')"
4094,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9231622', '77.6136099')"
4095,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4668254', '54.3296339')"
4096,51.69917,5.30417,'s-Hertogenbosch,North Brabant,Gemeente 's-Hertogenbosch,NL,"('51.7194975', '5.3356187')"
4097,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1842767', '55.2551492')"
4098,14.6,120.9833,Quiapo,Metro Manila,City of Manila,PH,"('14.6009652', '120.9843621')"
4099,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1176026', '55.2022765')"
4100,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2426797', '55.3408088')"
4101,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2713856', '55.2977829')"
4102,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.297614', '55.3719797')"
4103,52.07667,4.29861,The Hague,South Holland,Gemeente Den Haag,NL,"('52.0774216', '4.2839131')"
4104,1.28967,103.85007,Singapore,,,SG,"('1.2768369', '103.8450296')"
4105,25.04776,121.53185,Taipei,Taipei,,TW,"('25.0645337', '121.5243767')"
4106,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1704455', '55.4035887')"
4107,-22.8075,-43.41389,Nilopolis,Rio de Janeiro,Nilopolis,BR,"('-22.9125603', '-43.5616294')"
4108,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1982453', '55.2383691')"
4109,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3168889', '55.4123893')"
4110,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5173699', '39.1655755')"
4111,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.268023', '55.317738')"
4112,-33.95556,18.47417,Rosebank,Western Cape,City of Cape Town,ZA,"('-33.917791', '18.5470876')"
4113,32.02581,35.86458,Al Jubayhah,Amman,,JO,"('31.9796479', '35.8647984')"
4114,24.19167,55.76056,Al Ain,Abu Dhabi,,AE,"('24.2248838', '55.7306439')"
4115,33.90836,73.3903,Murree,Punjab,,PK,"('34.0121011', '73.4798916')"
4116,11.9986,120.2043,Coron,Mimaropa,Province of Palawan,PH,"('11.999412', '120.2017127')"
4117,25.41111,55.43504,Ajman,Ajman,,AE,"('25.4109975', '55.4443815')"
4118,50.29761,18.67658,Gliwice,Silesian Voivodeship,Gliwice,PL,"('50.2950707', '18.6684229')"
4119,31.36917,74.36528,Kahna,Punjab,,PK,"('31.4508849', '74.3243159')"
4120,37.75556,128.89611,Kang-neung,Gangwon-do,,KR,"('37.6697361', '128.7093889')"
4121,39.96097,-75.60804,West Chester,Pennsylvania,Chester County,US,"('39.961542', '-75.603604')"
4122,9.58692,76.52132,Kottayam,Kerala,Kottayam,IN,"('9.5562941', '76.5113239')"
4123,47.73333,16.23333,Lanzenkirchen,Lower Austria,Politischer Bezirk Wiener Neustadt,AT,"('47.7458564', '16.2544639')"
4124,43.09722,-89.50429,Middleton,Wisconsin,Dane County,US,"('43.0572241', '-89.4946074')"
4125,31.54972,74.34361,Lahore,Punjab,,PK,"('31.4669599', '74.3157486')"
4126,48.88333,2.76667,Chessy,Ile-de-France,Departement de Seine-et-Marne,FR,"('48.8708823', '2.7809794')"
4127,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2973864', '55.3600886')"
4128,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0796244', '55.119013')"
4129,8.24462,77.32581,Padmanabhapuram,Tamil Nadu,Kanniyakumari,IN,"('8.3359872', '77.2947082')"
4130,45.86667,25.78333,Sfantu-Gheorghe,Covasna,Municipiul Sfantu Gheorghe,RO,"('45.8697307', '25.8018857')"
4131,19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.065381', '72.837419')"
4132,40.39354,-3.662,Puente de Vallecas,Madrid,Provincia de Madrid,ES,"('40.3967178', '-3.6756396')"
4133,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2612667', '55.3209589')"
4134,29.33278,48.02861,Hawalli,Muhafazat Hawalli,,KW,"('29.3432555', '48.0177752')"
4135,25.0657,55.17128,Dubai,Dubai,,AE,"('25.088308', '55.400989')"
4136,28.63576,77.22445,New Delhi,NCT,New Delhi,IN,"('28.6001554', '77.2269588')"
4137,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0886968', '55.1481894')"
4138,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1700606', '55.2164108')"
4139,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4272227', '54.6463679')"
4140,39.8581,-4.02263,Toledo,Castille-La Mancha,Province of Toledo,ES,"('39.8603995', '-4.022254')"
4141,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.495759', '54.382688')"
4142,0.91667,104.45,Tanjungpinang,Riau Islands,,ID,"('1.1783843', '104.3202312')"
4143,28.75153,77.288,Loni,Uttar Pradesh,Ghaziabad,IN,"('28.6757051', '77.3117704')"
4144,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1338777', '55.1847625')"
